BLCA	Labels	B:MUTA:COMP:TP53::	N:GEXP::TMPRSS2:7113:	N:GEXP::KRT5:3852:	N:GEXP::TOX3:27324:	N:GEXP::EFEMP1:2202:	N:GEXP::KRT6A:3853:	N:GEXP::C17orf28:283987:	N:GEXP::CTHRC1:115908:	N:GEXP::CD44:960:	N:GEXP::RNF128:79589:	N:GEXP::CDH11:1009:	N:GEXP::GATA3:2625:	N:GEXP::KRT14:3861:	N:GEXP::LAMB3:3914:	N:GEXP::PPFIBP2:8495:	N:GEXP::KRT6B:3854:	N:GEXP::PERP:64065:	N:GEXP::PCYT1B:9468:	N:GEXP::SLC30A2:7780:	N:MIR::hsa-miR-205-5p:Corrected:	N:GEXP::BCAS1:8537:	N:GEXP::KRT6C:286887:	N:GEXP::SPHK1:8877:	N:GEXP::ACSM3:6296:	N:GEXP::CENPF:1063:	N:GEXP::REEP6:92840:	N:GEXP::ZCCHC24:219654:	N:GEXP::ANXA6:309:	N:GEXP::C10orf116:10974:	N:GEXP::TMPRSS4:56649:	N:GEXP::ANXA8L2:244:	N:GEXP::ANXA8:653145:	N:GEXP::NEGR1:257194:	N:MIR::hsa-miR-29c-5p:Corrected:	N:GEXP::HMGCS2:3158:	N:GEXP::TCF4:6925:	N:GEXP::VSIG2:23584:	N:GEXP::COMP:1311:	N:GEXP::RAB31:11031:	N:GEXP::KLHDC7A:127707:	N:GEXP::CLCA4:22802:	N:GEXP::C3orf54:389119:	N:GEXP::MSN:4478:	N:GEXP::FER1L4:80307:	N:GEXP::PPARG:5468:	N:GEXP::AHNAK2:113146:	N:GEXP::AQP3:360:	N:GEXP::DGKA:1606:	N:GEXP::SCNN1B:6338:	N:GEXP::PLCD3:113026:	N:GEXP::RHOU:58480:	N:MIR::hsa-miR-4746-5p:Corrected:	N:GEXP::SSH3:54961:	N:GEXP::MN1:4330:	N:GEXP::SLITRK6:84189:	N:GEXP::PPAPDC3:84814:	N:GEXP::ITGB4:3691:	N:GEXP::TRAK1:22906:	N:GEXP::CAPN5:726:	N:GEXP::LOC399959:399959:	N:GEXP::BNC2:54796:	N:GEXP::KALRN:8997:	N:GEXP::CSDA:8531:	N:GEXP::SCNN1G:6340:	N:GEXP::CAPNS2:84290:	N:GEXP::PIK3C2B:5287:	N:GEXP::S100P:6286:	N:GEXP::TCP11L1:55346:	N:GEXP::SPOCD1:90853:	N:GEXP::TMEM97:27346:	N:GEXP::SCRG1:11341:	N:GEXP::CAB39L:81617:	N:METH:cg02587643:CAST:TssD504:Shore	N:GEXP::PRICKLE3:4007:	N:GEXP::PLCH2:9651:	N:GEXP::MFAP3L:9848:	N:GEXP::ANK2:287:	N:GEXP::SERPINB1:1992:	N:GEXP::DOK7:285489:	N:GEXP::OLFML3:56944:	N:METH:cg14419581:PTRF:TssD17291:Island	N:MIR::hsa-miR-125b-5p:Corrected:	N:GEXP::JAM2:58494:	N:GEXP::C20orf151:140893:	N:GEXP::ADORA2B:136:	N:GEXP::KSR2:283455:	N:GEXP::SPINK1:6690:	N:GEXP::CDKAL1:54901:	N:GEXP::CPXM2:119587:	N:GEXP::SFRP4:6424:	N:GEXP::KATNAL1:84056:	N:MIR::hsa-miR-106b-5p:Corrected:	N:GEXP::ANXA10:11199:	N:GEXP::ACOX1:51:	N:GEXP::GPSM2:29899:	N:GEXP::SLC5A7:60482:	N:GEXP::PHLDB2:90102:	N:GEXP::CCDC80:151887:	N:METH:cg17166103:BCAT2:TssD11910:Island	N:MIR::hsa-miR-19b-1-5p:Corrected:	N:GEXP::MCC:4163:	N:GEXP::ZYX:7791:	N:GEXP::LGI2:55203:	N:GEXP::RRAS:6237:	N:GEXP::SIX1:6495:	N:GEXP::UPK3A:7380:	N:GEXP::ZBTB8B:728116:	N:METH:cg27335600:CACNA1D:TssD173:Island	B:MUTA:COMP:FGFR3::	N:METH:cg24720571:NRN1:TssU50:Island	I:CNVR::SYN2:6854:	N:METH:cg01462053:ARRDC2:TssD248:Island	N:GEXP::PDE7B:27115:	I:CNVR::FGD3:89846:	N:METH:cg02337825:BTNL9:TssU80:Shore	N:METH:cg27635394:HIST1H2BB:TssD66:Shore
TCGA-GU-AATP	BLCA_3	1	3993.4	193.26	991.22	311.13	88.58	2912.9	4148.6	1254.8	1013.9	1858.7	7340.4	98.09700000000001	505.86	1463.4	3.6603	4811.1	10.249	145.68	2387.4	1164.7	2.9283	669.51	201.9	1463.4	1702.8	314.79	1968.5	40104.0	76.135	260.62	412.88	120.06	30.304000000000002	724.01	1101.0	2629.6	4006.6	2735.7	587.85	0.7321	85.65100000000001	4179.4	9642.8	5813.3	379.94	887.99	587.85	581.26	988.29	7591.5	9.222999999999999	2721.8	60.028999999999996	448.75	50.512	3046.8	2983.9	3808.9	153.0	243.78	242.31	2494.9	463.4	2.9283	1262.1	9454.6	142.75	205.71	6917.4	0.7321	1565.2	0.028467000000000003	343.34	70.278	238.65	60.028999999999996	419.47	66.618	1483.2	0.05670599999999999	351.13	42.46	751.1	17.57	53.441	46958.0	302.34	437.77	1688.9	163.25	1302.4	0.0	2293.6	308.69	7.3206	235.72	1594.4	0.71431	7.9054	159.59	5154.5	14.640999999999998	1114.9	128.84	4874.1	49.297	0.033407	0	0.44223	1	0.45633999999999997	37.335	-1	0.012442	0.038331
TCGA-GU-AATQ	BLCA_1	0	57.501999999999995	226900.0	0.8985	180.59	43465.0	1067.4	681.94	10859.0	922.73	200.36	1003.6	12473.0	16074.0	349.51	3354.0	19121.0	49.416000000000004	0.8985	14658.0	129.38	2365.7	519.25	13.98	1873.3	625.34	186.88	710.69	2333.1	12829.0	1468.1	8340.5	26.055999999999997	16.816	7.1878	1139.3	100.63	241.69	867.03	17.070999999999998	447.44	183.29	12473.0	690.03	659.48	3575.9	8154.5	1095.2	151.84	912.85	79.964	6.8684	3040.4	35.939	3768.2	13.477	24087.0	1251.6	202.16	24.259	49.416000000000004	71.878	6439.4	113.21	122.19	508.54	5307.3	106.92	48.516999999999996	1743.2	19.766	680.14	0.036133	396.23	127.58	122.19	21.563000000000002	1299.2	115.0	412.4	0.041732	405.47	3.5939	169.81	671.16	0.0	1.7969	223.72	132.08	356.69	177.0	188.52	1905.7	1552.4	877.71	0.0	974.84	708.0	0.041098	7.3420000000000005	359.39	4054.8	15.274000000000001	867.03	530.1	4.4924	3.5939	0.041016000000000004	1	0.31933	-1	0.028532	37.736	1	0.015438	0.057554999999999995
TCGA-GV-A3JV	BLCA_5	0	3065.4	2.1828	1824.5	538.79	2.9104	4986.3	604.27	2695.0	4900.1	1052.1	5989.6	2989.4	9166.4	1032.8	0.7276	12072.0	1.0914	121.15	9936.1	493.68	0.0	137.85	426.15	1490.5	1028.5	640.29	1109.6	45979.0	69.122	2703.4	10806.0	102.23	30.781	11431.0	730.15	2235.9	265.57	853.12	269.94	152.43	199.73	2760.5	10840.0	29787.0	44.02	18263.0	1963.4	177.9	3794.4	5669.1	3.6213	5355.5	83.311	4348.9	30.923000000000002	16316.0	11644.0	2855.5	72.76	38.927	296.5	3654.4	1171.1	10.914000000000001	2004.5	11165.0	134.31	54.934	3589.4	1.0914	1267.1	0.0297	633.38	1273.7	954.25	57.481	514.78	78.581	316.87	0.036167000000000005	232.54	45.111000000000004	245.93	69.85	160.07	52679.0	249.2	181.9	913.51	42.201	386.45	1680.0	5321.6	274.87	109.87	1033.5	650.11	0.076266	5.6907	370.71	2958.1	73.852	500.23	192.45	733.06	90.074	0.051056	0	0.67489	1	0.045506	354.71	-1	0.019288	0.03746
TCGA-GV-A3JW	BLCA_2	1	5140.0	6407.4	2190.4	92.464	636.98	1321.9	115.75	1019.5	4098.2	230.82	12717.0	54.794	2363.0	2735.2	57.191	19745.0	1.3698	217.81	9964.1	6789.3	43.15	53.111999999999995	54.468	1391.8	370.54	326.71	306.5	16888.0	1230.5	357.87	524.65	17.123	48.92	3091.4	709.92	5160.5	263.01	459.92	1956.1	2229.4	88.012	1008.9	11090.0	6846.8	112.67	10091.0	1286.6	16284.0	3167.1	1260.9	5.9435	5027.3	12.671	3917.1	5.8218	4175.3	5845.8	2124.3	28.081999999999997	22.26	582.87	924.64	4100.3	883.21	2218.5	16230.0	52.739	152.05	13365.0	0.6849	936.29	0.036926	644.17	607.18	1717.4	8.2191	567.46	83.56	73.972	0.042954	159.1	23.971999999999998	526.02	127.05	630.13	11610.0	306.5	54.108999999999995	66.095	41.095	1513.8	744.17	6898.2	654.96	82.53299999999999	384.58	195.2	0.038735000000000006	9.1439	1003.1	1570.2	17.465	60.958	189.38	294.86	182.24	0.037108999999999996	0	0.78803	1	0.014162000000000001	224.31	-1	0.019553	0.8753
TCGA-GV-A3JX	BLCA_3	1	3614.4	10185.0	345.16	197.73	3322.5	3352.4	207.04	2605.1	1039.5	149.75	2324.2	570.22	1692.9	1799.1	429.78	5685.1	2.617	274.21	657.11	697.88	434.14	363.81	45.042	3175.6	854.32	206.46	698.75	2364.9	1320.2	63.1	189.3	13.085	21.709	146.84	500.44	1506.5	12.213	1852.3	682.76	6.3972	14.248	2187.6	3606.0	2015.4	80.256	1445.5	743.82	715.32	584.47	2480.4	5.8447	2979.9	24.715999999999998	238.73	11.05	7434.7	1655.1	3632.2	5.2341	17.156	556.85	1986.9	687.41	0.5816	2513.5	10347.0	341.45	34.894	1386.1	0.2908	660.66	0.083734	227.68	21.518	407.68	33.731	2266.9	80.547	592.61	0.048979	42.583	12.794	449.55	115.73	74.15	513.23	616.17	39.256	4.071000000000001	370.75	653.77	75.89399999999999	2108.6	1916.8	12.794	521.93	139.58	0.92409	4.1748	238.73	4778.4	66.589	655.42	206.16	211.98	32.727	0.058955999999999995	0	0.79063	0	0.2974	41.0	0	0.010602	0.64444
TCGA-GV-A3JZ	BLCA_3	1	5031.7	10.636	905.29	1205.0	6.882000000000001	4904.7	909.99	2125.3	1541.2	1474.3	17075.0	9.0717	849.61	3518.9	0.6256	3970.9	1.8769	918.43	32.241	14.077	0.6256	205.45	990.8	7146.9	914.37	230.23	989.75	276.42	54.117	4.6923	9.5034	57.559	24.128	27059.0	714.79	203.64	134.82	3293.7	2202.6	2.5025	15.954	3987.8	3842.0	6744.4	206.77	609.06	246.19	654.73	461.72	1200.3	8.3254	2436.5	29.092	269.65	19.395	2615.2	3374.4	1893.5	100.42	232.74	1152.4	1245.6	1712.4	0.9385	1746.8	554.94	101.04	55.056000000000004	5122.9	0.3128	3217.3	0.059882000000000005	278.72	23.148000000000003	473.92	161.73	801.44	5.9435	139.52	0.052423000000000004	215.24	25.651	611.56	25.025	116.06	3956.5	829.9	395.71	722.61	66.63	641.0	1.8769	5169.1	886.18	0.0	152.03	821.15	0.63093	16.12	84.774	3431.0	35.036	323.14	32.846	689.76	176.96	0.034031	0	0.6826399999999999	1	0.090772	51.302	0	0.013434999999999999	0.35852
TCGA-GV-A3QF	BLCA_2	0	3692.1	1.4301	3460.4	30.509	1.9068	7073.8	25.741999999999997	1386.2	6165.2	87.713	9489.2	22.405	550.11	1868.7	0.0	7134.8	2.8602	1697.1	7028.0	690.26	0.0	63.721000000000004	499.84	1886.8	3619.6	163.51	358.0	13647.0	1092.6	463.83	3113.0	7.6272	31.509	52990.0	332.26	4305.1	0.4767	310.81	1356.7	10.964	204.5	1730.4	22004.0	3781.7	7.6272	6875.5	1524.0	898.58	1120.2	2340.6	14.385	6946.0	12.394	7653.0	21.451999999999998	7315.5	8870.9	5242.8	4.7669999999999995	2.3835	1202.7	2745.8	832.8	84.853	1813.4	12762.0	47.193000000000005	184.96	20754.0	0.9534	1955.4	0.035919	490.53	840.9	424.26	0.4767	415.68	34.321999999999996	11.918	0.027891000000000003	22.605	5.7204	847.58	105.83	97.72399999999999	10852.0	293.17	8.5806	1.4301	18.115	584.98	1853.4	5829.6	1182.0	15.731	692.65	70.55199999999999	0.042005	10.275	1251.8	4303.7	5.2437	428.55	64.355	613.04	7.6892	0.049333	0	0.4378	1	0.029673	650.7	0	0.3024	0.032319
TCGA-GV-A3QG	BLCA_4	0	1357.3	33.671	65.708	2507.4	0.6538	2677.3	1550.2	5917.3	446.22	2373.0	4332.1	32.364000000000004	460.94	916.31	0.0	2677.3	5.5574	590.72	343.14	64.07300000000001	0.0	613.92	868.41	1315.5	504.74	680.29	5345.5	4844.6	0.0	1208.6	1445.9	137.95	18.168	866.3	1899.6	921.22	7206.3	3635.5	1.6345	0.3269	46.747	10745.0	420.73	2683.2	523.7	422.69	1581.9	484.47	393.59	4070.6	1.0235	1454.4	150.05	171.62	46.747	1788.8	4788.5	457.01	181.43	229.49	527.3	3113.4	832.62	1.3076	1646.9	2880.3	214.54	133.7	1143.7	3.9229	1015.7	0.27629000000000004	150.05	51.651	219.35	360.9	1035.6	13.402999999999999	824.45	0.032036	531.48	139.91	232.76	33.344	38.575	9769.9	265.12	1024.2	12018.0	163.12	312.18	0.0	5447.3	509.99	5.8843	392.94	6975.8	0.583	18.68	305.33	6338.7	564.89	787.84	11.769	486.11	11.442	0.2021	0	0.36236	1	0.44377	88.91799999999999	0	0.035162	0.28059
TCGA-GV-A3QH	BLCA_3	1	4713.3	76.55	2354.0	9.3735	19.372	7083.9	56.86600000000001	214.03	2467.1	43.118	2254.7	20.622	340.88	5050.5	2.1872	3452.9	4.0619	289.02	1950.4	4504.6	1.5623	101.23	504.0	1843.8	564.6	92.79799999999999	147.48	18677.0	472.43	7.4988	18.122	2.1872	55.801	14096.0	172.16	4397.4	11.561	480.55	2972.0	7.4988	10.311	690.83	21902.0	2496.2	13.435	9383.8	366.19	7982.2	1549.8	2209.7	10.702	2783.9	5.6241	1187.0	2.4996	2830.8	7370.1	3477.6	3.1245	45.93	801.44	2155.3	3489.1	3.1245	2471.5	12562.0	82.48700000000001	255.9	10619.0	0.0	1303.2	0.32704	269.33	16.56	265.27	65.92699999999999	643.34	10.936	21.247	0.025626999999999997	65.738	1.5623	928.92	350.57	103.42	15980.0	1952.2	10.311	1.8747	12.186	996.01	348.07	13206.0	490.44	37.181999999999995	36.556999999999995	34.37	0.56024	29.429000000000002	61.865	1867.5	27.808000000000003	252.77	143.1	2631.2	85.705	0.041135000000000005	0	0.5722	1	0.695	44.056000000000004	-1	0.016684	0.28441
TCGA-GV-A3QI	BLCA_2	0	18.863	0.2657	826.78	13.284	29.49	965.99	226.35	3559.2	8442.4	91.126	7158.1	132.84	1274.7	609.72	1.3284	3763.0	0.5313	5.0478	1860.1	14.878	4.2508	149.52	102.67	1355.5	68.013	54.729	362.38	3482.6	4044.1	462.81	1249.0	2.3911	18.85	226.09	732.73	18.863	0.5313	462.54	385.23	7.9702	87.40700000000001	2367.7	1658.6	6385.5	14.345999999999998	4274.4	1328.1	747.61	817.22	848.83	25.406999999999996	2209.1	11.69	10603.0	2.9224	2104.1	3025.5	903.03	4.7821	76.78	870.35	3370.9	287.19	1.594	1299.4	1279.8	728.48	216.79	6625.6	0.5313	5.8448	0.055725	244.95	312.7	1193.9	274.97	442.08	54.729	28.162	0.023497999999999998	48.765	14.878	151.44	737.25	157.28	4215.7	259.83	24.441999999999997	1.594	638.95	2205.1	1789.0	2672.8	656.32	24.441999999999997	669.24	221.04	0.045233999999999996	6.5567	653.03	751.06	364.77	225.56	354.94	132.31	118.76	0.036913	0	0.83186	1	0.019621	193.15	0	0.011346	0.03265
TCGA-GV-A3QK	BLCA_2	0	6112.6	314.07	2100.9	13.508	34.522	4460.8	64.54	1866.0	7289.3	213.13	8413.1	104.31	5935.8	7195.5	3.3771	13743.0	0.3752	466.42	12207.0	6141.5	1.5009	65.505	545.25	1144.8	2947.1	166.6	609.01	50018.0	833.02	1406.0	4521.8	11.632	115.62	30936.0	397.0	4242.4	1.8762	807.88	626.27	294.18	290.43	1948.2	13039.0	4067.9	15.009	6029.3	4641.6	1931.3	2519.7	2285.6	4.3995	15156.0	30.019000000000002	3661.5	3.3771	9225.9	12664.0	3673.6	17.636	16.51	680.67	4874.7	1833.0	350.84	3548.6	35402.0	42.07899999999999	2409.4	10459.0	0.0	3839.0	0.029020999999999998	522.7	928.71	1770.0	8.6304	1272.8	51.032	60.413000000000004	0.020988	298.99	39.024	705.07	254.78	348.97	33542.0	240.15	100.94	0.7505	39.024	779.6	10.507	8009.0	503.37	20.262999999999998	616.13	71.67	0.04158	8.4471	858.91	3309.2	30.394000000000002	134.33	308.07	13666.0	31.895	0.042631	0	0.66905	1	0.67565	118.57	-1	0.014799000000000001	0.033199
TCGA-GV-A40E	BLCA_1	0	56.151	30170.0	0.0	5810.0	9668.0	592.79	1228.5	16175.0	307.23	474.88	2732.5	15909.0	13972.0	66.178	827.42	31019.0	3.6097	18.049	12119.0	20.054000000000002	383.43	1370.4	64.726	978.23	12.433	252.68	993.07	209.35	1098.5	1223.3	4016.3	125.14	12.835999999999999	2.4065	276.34	55.349	37.701	1753.9	86.633	0.0	127.14	5489.9	251.07	644.13	2007.4	420.33	1177.2	8.8237	2997.7	263.11	4.621	1028.8	47.728	16.043	17.246	13865.0	1243.3	90.242	103.48	55.75	163.64	7334.9	5.6151	124.73	488.51	9477.9	520.37	75.804	1267.0	0.0	164.04	0.072785	303.21	1840.9	109.49	31.284000000000002	2241.2	230.22	246.26	0.38525	442.08	3.2086	44.118	346.53	0.0	231.02	1036.4	52.14	304.42	317.65	539.89	1.2032	2200.3	1000.3	0.0	1581.0	625.28	0.040636	19.511	435.17	4873.9	12.433	1349.2	23.664	3.2086	5.6151	0.075973	0	0.39651	0	0.039449	23.261999999999997	1	0.013759	0.043683
TCGA-GV-A40G	BLCA_3	1	4037.9	176.85	541.68	2.2883	4.9036	4332.1	70.938	2066.7	4204.3	45.113	1992.8	311.21	1543.0	1399.2	1.9614	11646.0	1.9614	1593.3	1100.7	1170.3	1.6345	341.11	278.33	2076.2	2194.8	63.093	387.06	16462.0	325.27	690.42	3457.0	2.6152	40.4	1319.7	430.21	1922.5	7.5188	457.67	2718.2	2.9421	34.652	2093.8	13170.0	2339.3	9.8071	17494.0	1515.8	754.5	337.04	2997.4	8.2498	2534.2	23.537	55.901	8.1726	5062.8	2755.2	5257.6	6.865	7.5188	997.71	3378.6	331.15	0.3269	2029.4	4036.0	85.361	295.52	5118.7	0.0	1168.0	0.1696	168.03	43.805	184.7	38.248000000000005	555.41	1.6345	47.074	0.021112	45.61600000000001	23.864	726.38	95.456	64.4	31364.0	314.81	42.825	2.2883	35.306	803.38	0.3269	5046.2	842.43	5.2305	100.36	66.689	0.16708	11.525	57.535	2899.6	8.8264	315.14	110.17	701.86	73.88	0.044634	0	0.84296	1	0.77047	88.91799999999999	-1	0.01184	0.8544799999999999
TCGA-GV-A6ZA	BLCA_2	0	1121.2	125.12	2512.2	36.027	143.13	2665.0	62.803999999999995	910.91	4264.9	101.27	9987.8	83.25200000000001	4003.4	1797.5	22.881999999999998	8708.9	0.9737	19.961	12723.0	928.92	8.2765	78.384	118.98	2634.9	793.57	180.14	427.46	21048.0	6668.9	155.79	719.09	13.632	46.559	18179.0	165.04	1587.2	0.9737	369.04	2123.2	1491.2	139.24	1908.5	23618.0	5821.3	6.816	20872.0	2437.7	1239.0	5121.7	1487.3	10.21	8309.6	4.8685	9877.3	1.9474	12863.0	4431.8	3306.2	9.2502	15.092	40.896	4167.5	741.97	237.1	1402.6	38476.0	81.646	4268.3	3121.3	0.0	1192.3	0.044227999999999996	498.54	126.09	998.54	5.8423	1270.2	299.9	58.423	0.031029	106.6	15.579	333.5	261.93	96.397	26424.0	315.97	36.027	2.4343	27.750999999999998	600.37	5515.6	3540.4	793.69	65.725	698.64	72.055	0.041846	8.5767	713.73	3632.4	18.987000000000002	425.02	402.63	244.89	107.79	0.040984	0	0.42535	1	0.33481	696.69	-1	0.017726	0.7500100000000001
TCGA-H4-A2HO	BLCA_3	0	18876.0	5.6364	1814.9	146.55	3.7576	5396.0	133.4	961.33	4452.2	391.42	8146.6	33.192	263.66	6743.1	0.0	7579.8	4.3839	2227.7	2062.5	3766.4	0.0	42.468	744.11	420.23	3671.2	246.75	1141.7	62696.0	72.021	289.34	511.66	72.021	59.867	60408.0	829.81	10930.0	3.1314	450.29	775.95	3.7576	43.213	3359.3	8486.0	6671.1	31.94	322.53	1683.4	36598.0	437.76	3723.2	1.8265	5697.2	27.555999999999997	437.76	29.435	1143.0	10543.0	6404.9	74.52600000000001	40.080999999999996	1933.9	2199.5	36150.0	1.8788	4211.7	11478.0	109.09	212.93	8952.4	0.0	2356.7	0.090678	151.56	28.808000000000003	302.49	9.3941	152.18	6.888999999999999	217.94	0.08006	201.52	108.97	698.29	45.092	146.55	132310.0	268.05	51.981	2.5051	53.233000000000004	184.47	0.0	20739.0	134.02	350.71	718.96	229.22	0.71582	7.5088	191.01	2215.8	16.909000000000002	333.18	164.71	46132.0	62.626999999999995	0.065866	0	0.22498	1	0.62962	147.17	0	0.014554	0.67906
TCGA-H4-A2HQ	BLCA_2	0	1382.1	4963.5	451.89	28.728	2025.5	875.51	91.199	2701.3	1341.5	116.28	8118.6	388.51	9244.9	1824.4	159.6	10314.0	8.2079	3.648	9725.4	3889.2	117.19	233.33	10.556	2637.9	218.42	480.16	334.25	7607.4	7775.6	648.88	950.3	4.56	27.436	65.663	378.02	1926.6	2.28	865.94	399.45	2214.8	51.983999999999995	1225.3	4952.6	3830.8	178.29	33746.0	1744.2	476.97	2524.4	1025.5	4.4831	3968.5	5.016	5857.7	8.6639	14473.0	3948.5	738.26	14.136	9.1199	60.648	5992.2	368.44	761.97	1341.5	7947.1	85.271	2198.4	1340.5	0.0	1449.2	0.026501999999999998	274.97	162.34	774.28	12.767999999999999	727.31	97.583	123.12	0.060835	65.453	5.016	198.81	77.51899999999999	21.432	151.85	279.53	15.048	0.912	142.73	517.53	598.27	3372.3	661.32	5.016	756.94	101.23	0.036148	8.9662	1521.2	3403.1	12.312000000000001	492.93	489.74	24.624000000000002	99.863	0.052391	1	0.72947	-1	0.56844	54.72	1	0.014372	0.47708999999999996
TCGA-HQ-A2OE	BLCA_2	0	2514.7	645.41	14.091	8.547	14.784	2814.5	39.039	11886.0	1532.0	70.455	4987.8	38.808	8018.9	1783.1	5.775	13037.0	5.544	135.37	14526.0	1029.1	1.848	21.566	1677.6	4771.5	581.66	72.303	274.66	11549.0	88.242	1657.2	5848.9	6.93	45.016000000000005	18851.0	196.58	580.5	3.696	323.17	1806.0	5286.2	89.62799999999999	1562.2	1563.6	1953.1	13.398	2130.8	1287.8	47.355	412.8	1613.3	14.216	3125.2	9.471	49.896	2.31	8429.7	2643.8	1326.4	11.55	7.622999999999999	665.74	5567.1	68.145	303.76	3671.1	4213.4	162.85	914.76	11392.0	0.231	1070.2	0.034516000000000005	1476.3	1498.5	252.48	96.55799999999999	704.78	107.65	1163.8	0.071589	78.976	23.1	621.16	36.266999999999996	150.15	4094.5	456.46	28.875	0.462	130.75	1437.6	0.231	2472.6	780.8	0.231	327.09	71.148	0.0356	8.9506	734.12	3763.9	21.714000000000002	180.64	21.945	1417.9	20.328	0.049112	0	0.75883	1	0.023103	48.74100000000001	-1	0.016588	0.35036
TCGA-HQ-A2OF	BLCA_3	1	4432.6	95.18	1240.6	51.471000000000004	22.059	920.75	90.686	1216.9	1418.7	126.22	75.98	37.99	4709.1	640.11	1.2255	8598.5	1.6340000000000001	273.69	70.90100000000001	777.78	3.6765	19.142	1742.8	4259.8	1642.2	154.0	428.92	797.76	5475.5	22.875999999999998	20.833000000000002	25.735	5.771	25607.0	299.43	537.58	6.1275	207.11	62.5	17.157	9.3954	1238.6	747.55	1794.1	218.55	64.134	570.26	6.9444	1633.6	1784.3	12.366	1437.5	590.69	9.8039	3.2680000000000002	3918.3	1951.4	4664.6	2.8595	6.1275	638.07	1723.5	2.0425	1.6340000000000001	1948.5	2222.2	141.75	97.631	3692.6	0.0	224.67	0.03126	80.47399999999999	34.722	871.32	238.97	1372.5	2.451	603.76	0.044578	44.107	10.212	201.8	113.56	58.415	356.62	217.32	16.748	2.451	17.974	311.84	0.4085	1668.3	744.85	0.4085	92.32	76.797	0.97559	4.5343	45.343	2026.1	353.76	755.72	57.598	1623.4	0.4085	0.027275	0	0.85935	0	0.59825	22.875999999999998	-1	0.011448999999999999	0.9298799999999999
TCGA-HQ-A5ND	BLCA_1	1	516.85	125950.0	0.4494	5545.6	43155.0	218.88	180.67	9750.6	1646.3	64.27	1581.1	62916.0	13262.0	271.46	3631.5	21779.0	2.2472	1.3483	19622.0	120.45	2498.0	200.26	24.238000000000003	3051.2	55.281000000000006	159.55	607.19	2823.7	7195.1	4251.7	7902.2	18.427	30.06	9.8876	69.21300000000001	111.46	62.023	722.25	40.0	1566.3	90.787	6724.0	569.89	1434.6	271.01	10352.0	1924.5	522.7	1733.0	136.63	17.827	3165.4	9.4382	2467.9	4.9438	32552.0	872.36	160.45	26.517	43.596000000000004	28.764	7752.4	79.551	451.69	519.55	14619.0	95.339	136.63	1433.6	17.977	222.47	0.027295999999999997	262.47	79.101	31.461	93.93299999999999	3474.2	37.753	52.583999999999996	0.04893	622.18	8.5393	22.471999999999998	861.12	1.3483	1.3483	262.92	53.933	102.92	104.27	598.76	4520.4	2288.5	2080.7	0.0	1281.8	271.01	0.032363	8.389	724.49	5572.1	12.584000000000001	824.72	349.21	17.977	3.5955	0.2307	0	0.55384	-1	0.020081	67.865	0	0.012643999999999999	0.040061
TCGA-HQ-A5NE	BLCA_1	1	1464.3	17268.0	95.60700000000001	1123.6	3823.9	472.01	998.71	13000.0	1374.2	862.62	1962.1	71973.0	19856.0	475.88	518.52	29580.0	10.335999999999999	10.335999999999999	12110.0	1488.4	299.74	1183.9	70.702	1891.9	287.68	289.84	1691.2	4238.8	8380.7	4312.7	7085.9	45.65	29.595	487.08	601.21	1417.3	118.86	3258.4	62.876999999999995	6915.6	190.35	6043.1	896.64	1655.0	2039.2	30140.0	1636.1	151.16	2720.5	472.01	6.1656	2506.0	27.131999999999998	509.04	28.854	26050.0	1948.3	717.49	117.57	133.51	158.05	6423.3	7.7519	319.55	918.17	12136.0	352.28	702.84	503.12	0.4307	581.83	0.044681	548.23	678.29	209.3	13.350999999999999	7207.1	182.6	341.95	0.041221	411.45	32.3	37.468	377.26	8.1826	1557.7	279.07	287.25	148.58	444.44	278.27	1664.1	2212.6	922.58	40.913000000000004	1936.7	1125.8	0.067401	11.097999999999999	923.77	3693.8	75.366	1143.8	146.0	543.07	9.0439	0.047145	0	0.3351	0	0.08602699999999999	111.54	1	0.11579	0.5436300000000001
TCGA-K4-A3WS	BLCA_4	0	1861.7	2273.8	448.61	2007.7	427.47	1656.6	4718.5	6771.4	1392.9	4075.9	5554.8	84.53399999999999	1647.0	843.9	21.614	7282.4	37.464	369.36	802.03	681.56	17.771	1040.6	158.94	1931.8	364.07	1847.7	4805.0	3344.5	581.65	778.1	4420.3	371.76	6.9971	2379.4	1720.9	2269.9	4211.3	5507.2	434.2	12.008	56.676	6814.1	6260.8	1375.6	1485.1	684.44	1288.2	857.35	744.96	1523.5	2.2226	2442.8	328.53	499.04	137.37	7236.3	2027.4	1189.2	488.47	790.11	420.75	4494.2	1006.2	681.56	2121.0	12312.0	234.39	421.23	5700.7	185.4	1979.3	0.059909000000000004	216.14	196.45	374.64	367.44	662.34	94.14	1988.0	0.031366000000000005	365.66	220.46	293.47	48.031000000000006	63.401	10332.0	199.33	1600.4	8181.6	211.34	127.18	0.9606	3053.3	286.42	20.653000000000002	1672.9	4427.9	0.41163	2.3872	866.96	8017.3	209.89	966.86	207.97	883.28	126.43	0.094849	0	0.35616	1	0.42313999999999996	84.054	0	0.015409	0.032624
