LUAD	Labels	B:MUTA:COMP:TP53::	N:GEXP::CENPA:1058:	N:GEXP::TPX2:22974:	N:GEXP::MYBL2:4605:	N:GEXP::TGFBI:7045:	N:GEXP::C1orf116:79098:	N:GEXP::PPARGC1A:10891:	N:GEXP::GSTA1:2938:	N:GEXP::ARL6IP5:10550:	N:GEXP::BIRC5:332:	N:MIR::hsa-miR-375:Corrected:	N:GEXP::CTHRC1:115908:	N:GEXP::TROAP:10024:	N:GEXP::SDC1:6382:	N:MIR::hsa-miR-200b-3p:Corrected:	N:GEXP::NCAPG:64151:	N:GEXP::CEP55:55165:	N:GEXP::UBE2C:11065:	N:GEXP::C9orf152:401546:	N:GEXP::CD274:29126:	N:GEXP::ICAM1:3383:	N:GEXP::AIM2:9447:	N:GEXP::SPHK1:8877:	N:GEXP::ADAM12:8038:	N:GEXP::CST6:1474:	N:GEXP::CDCA2:157313:	N:GEXP::TNFSF13:8741:	N:GEXP::COL11A1:1301:	N:GEXP::HPGDS:27306:	N:GEXP::TGFBR2:7048:	N:GEXP::CMTM3:123920:	N:GEXP::SELENBP1:8991:	N:MIR::hsa-miR-155-5p:Corrected:	N:GEXP::CDCA5:113130:	N:GEXP::FEN1:2237:	N:GEXP::PSMC3IP:29893:	N:GEXP::IL15RA:3601:	N:GEXP::ADH1B:125:	N:GEXP::RECQL4:9401:	N:GEXP::AURKB:9212:	N:GEXP::C1QTNF7:114905:	N:GEXP::TMEM43:79188:	N:GEXP::ARHGAP20:57569:	N:GEXP::MMP28:79148:	N:GEXP::C1QTNF6:114904:	N:GEXP::PRKCQ:5588:	N:GEXP::TBX21:30009:	N:GEXP::ARHGAP11A:9824:	N:GEXP::NCAPH:23397:	N:GEXP::TACC3:10460:	N:GEXP::C7orf10:79783:	N:METH:cg23096644:SGCE:TssD777:Shore	B:MUTA:COMP:EGFR::	N:GEXP::FAS:355:	N:GEXP::ATP10A:57194:	N:MIR::hsa-miR-194-5p:Corrected:	N:GEXP::GPR110:266977:	N:GEXP::PLAU:5328:	N:GEXP::GPR116:221395:	N:MIR::hsa-miR-4746-5p:Corrected:	N:MIR::hsa-miR-582-3p:Corrected:	N:GEXP::DACT2:168002:	N:GEXP::ARHGEF19:128272:	N:MIR::hsa-miR-130b-3p:Corrected:	N:GEXP::C9orf100:84904:	N:GEXP::CDCA3:83461:	N:GEXP::CDCA8:55143:	N:GEXP::SPRED1:161742:	N:GEXP::COL8A2:1296:	N:GEXP::ITGA11:22801:	N:GEXP::AFF3:3899:	N:GEXP::CX3CL1:6376:	N:GEXP::EME1:146956:	N:METH:cg07479491:BMP6:TssU923:Island	N:METH:cg17838765:RP11-613D13.5:TssU33:Island	N:METH:cg10482024:AK4:TssU191:Island	N:GEXP::CALU:813:	N:GEXP::CLEC4A:50856:	N:MIR::hsa-miR-3065-3p:Corrected:	N:GEXP::SLC7A2:6542:	N:GEXP::TLR2:7097:	N:GEXP::GZMB:3002:	N:GEXP::KYNU:8942:	N:GEXP::SORBS2:8470:	N:GEXP::CYTH3:9265:	N:GEXP::AMICA1:120425:	N:GEXP::PFN2:5217:	N:GEXP::NKG7:4818:	N:GEXP::KIF18B:146909:	N:GEXP::TRAIP:10293:	N:METH:cg26991199:SRSF10:TssD265:Shore	N:GEXP::COL10A1:1300:	N:GEXP::CCL13:6357:	N:GEXP::SUSD2:56241:	N:GEXP::ICAM5:7087:	N:GEXP::MARCO:8685:	N:METH:cg00113951:RP11-728G15.1:TssU133:Shore	N:METH:cg05532892:PDE3B:TssD629:Island	N:GEXP::FBXO32:114907:	N:GEXP::MRC1:4360:	N:GEXP::IFT57:55081:	N:GEXP::SC65:10609:	N:GEXP::CILP2:148113:	N:MIR::hsa-miR-199a-3p:Corrected:	N:MIR::hsa-miR-145-3p:Corrected:	N:GEXP::CX3CR1:1524:	N:GEXP::SUSD3:203328:	N:GEXP::TMEM200A:114801:	B:MUTA:COMP:KEAP1::	N:METH:cg13910855:PBX2:TssD235:NA	N:GEXP::TSC22D2:9819:	N:GEXP::C7orf70:84792:	N:GEXP::GNAI2:2771:	N:GEXP::AHDC1:27245:	N:METH:cg01468868:LIF:TssD76:Island	N:GEXP::C7orf68:29923:	N:MIR::hsa-miR-4709-3p:Corrected:	N:GEXP::PPAPDC1A:196051:	N:GEXP::NAPSB:256236:	N:GEXP::NSMCE4A:54780:	N:GEXP::MAML3:55534:	N:GEXP::CERCAM:51148:	N:GEXP::GSG2:83903:	N:GEXP::KIAA1524:57650:	B:MUTA:COMP:STK11::	I:CNVR::CSPG5:10675:	I:CNVR::NAA25:80018:	I:CNVR::FAM185A:222234:	I:CNVR::SQRDL:58472:	I:CNVR::RNF130:55819:	I:CNVR::POLR2H:5437:	I:CNVR::CBLN1:869:	I:CNVR::FAM217B:63939:	I:CNVR::CCDC122:160857:	I:CNVR::CELA3B:23436:	I:CNVR::ADCY8:114:	N:GEXP::GLTPD2:388323:
TCGA-49-4494	LUAD_3	0	210.12	1480.8	4148.8	4919.7	1503.0	15.049000000000001	1094.6	9435.9	729.15	14185.0	1198.0	360.62	20838.0	294.37	396.1	435.58	1224.4	451.76	67.86399999999999	11972.0	977.36	584.64	208.7	937.89	192.23	1835.2	484.7	63.605	1657.1	1374.6	2141.0	458.95	608.22	1154.0	83.845	514.23	155.32	350.11	672.96	4.5432	2483.4	42.309	512.25	456.31	21.296	11.642000000000001	157.59	330.23	1412.7	81.494	0.035668	1	445.52	218.64	112.38	384.75	1946.5	2391.7	1.989	648.4	1.7037	693.4	26.851	166.39	355.34	483.85	1415.2	164.41	287.64	15.617	3768.0	71.822	0.070533	0.012698000000000001	0.19724	8617.9	105.34	48.73	302.12	940.16	289.63	719.25	983.89	1367.2	243.63	719.25	305.25	174.63	142.83	0.11235	502.59	146.52	504.3	5.395	1196.0	0.1384	0.30028	1186.9	638.03	1614.0	1553.5	107.33	4180.8	59.172	119.26	68.148	66.16	0	0.028870999999999997	620.71	1155.7	8547.5	687.44	0.06018300000000001	1954.4	1.4917	42.309	384.75	464.26	193.09	1968.1	58.494	162.42	0	0	0	1	0	0	0	-1	1	0	-1	0	0.0
TCGA-49-4501	LUAD_1	0	38.309	304.1	204.23	4362.8	14999.0	35.931	389.43	6800.8	106.54	25111.0	1322.1	36.46	24329.0	833.19	92.264	145.57	197.89	634.88	64.465	16285.0	62.351000000000006	123.13	168.56	536.86	19.551	1447.1	360.9	145.05	4805.3	1504.1	5854.2	347.75	149.54	362.48	45.688	314.13	2072.1	176.49	51.519	282.17	3507.0	176.22	260.77	264.2	67.107	22.193	92.999	68.164	394.72	220.08	0.042742	1	757.99	449.14	151.49	402.64	1701.0	6403.7	0.33664	252.14	37.516999999999996	1438.0	8.416	57.333999999999996	38.594	295.64	2335.0	1180.2	657.33	78.468	1872.4	19.352999999999998	0.083985	0.011781	0.059789999999999996	5596.0	129.46	249.11	205.81	600.53	62.351000000000006	91.678	660.24	1197.9	433.02	2205.8	180.71	38.836999999999996	44.121	0.040298	2412.7	836.46	9257.3	260.5	680.05	0.1154	0.027699	269.49	1183.9	4923.4	551.39	560.63	5701.7	63.961999999999996	152.44	160.37	203.96	0	0.025269999999999997	578.07	713.87	7593.7	1537.7	0.071513	260.5	14.812000000000001	24.305999999999997	656.54	571.73	206.6	1266.3	8.9828	56.011	0	-1	-1	0	-1	1	0	0	-1	-1	1	1	2.9723
TCGA-49-4505	LUAD_4	1	32.556999999999995	301.99	419.59	5240.0	5914.4	21.892	160.82	5935.4	136.37	40898.0	1532.4	58.378	20232.0	735.81	66.107	129.1	273.65	221.72	92.899	21662.0	242.49	281.59	246.42	1620.5	20.208	1805.7	339.04	331.46	3524.0	3076.3	2093.2	454.97	158.57	358.97	31.125	445.69	814.2	193.1	69.885	69.043	2888.9	309.85	130.51	641.03	26.944000000000003	34.241	98.51299999999999	65.11399999999999	389.0	62.588	0.040048	0	494.81	683.13	81.712	4224.8	2070.6	5722.7	1.19	393.09	2.8066	1121.8	10.312999999999999	58.788000000000004	65.81	166.43	3293.3	486.95	544.49	36.766999999999996	19250.0	34.58	0.14317	0.012149	0.036664999999999996	8308.7	188.6	49.979	134.44	967.72	307.61	191.41	291.61	2980.1	681.73	498.74	372.16	39.854	44.906000000000006	0.033299	945.55	358.12	1861.3	157.17	1404.2	0.13462000000000002	0.13119	565.25	1251.8	6104.7	1161.7	187.76	2994.4	56.723	252.88	123.21	175.97	0	0.027877	898.96	1003.9	9227.6	1144.3	0.065247	503.23	1.5866	17.401	697.16	232.11	223.41	2073.2	14.314	50.8	0	-1	0	1	-1	1	0	1	0	-1	1	1	0.0
TCGA-49-4506	LUAD_2	0	221.27	841.71	1000.1	5882.0	1165.3	725.5	20.297	6266.4	953.03	2638.1	773.65	57.308	10727.0	408.17	520.31	638.74	626.01	592.18	37.806999999999995	1911.0	107.45	3043.3	518.95	34.225	233.61	947.62	340.26	6.7655	1186.3	367.73	249.53	1124.6	369.32	682.52	73.433	690.48	40.99100000000001	364.94	265.84	7.9594	1411.2	10.745	24.674	1617.8	58.104	36.613	624.81	293.3	885.88	19.898	0.072174	0	601.33	67.257	98.73200000000001	14.327	518.15	468.01	1.204	7780.6	2490.9	242.76	7.2243	154.2	354.13	386.83	1192.3	85.166	211.72	25.47	220.08	94.064	0.068784	0.013013999999999998	0.090403	6805.3	99.891	32.509	13524.0	317.18	1005.3	9878.8	122.18	233.61	392.8	5880.4	944.38	148.04	88.74700000000001	0.04666	136.11	103.87	127.75	4.3777	200.97	0.17135999999999998	0.035794	136.5	493.08	181.87	433.39	37.010999999999996	2816.3	12.04	11.142999999999999	108.65	75.61399999999999	1	0.035464999999999997	194.61	958.31	3616.4	213.31	0.07344500000000001	227.64	0.0	7.1635	258.28	608.89	210.13	431.4	101.48	154.01	0	-1	0	-1	1	0	-1	0	1	-1	-1	0	0.0
TCGA-49-4507	LUAD_2	0	457.97	2088.9	3373.9	14590.0	606.71	1030.1	139.05	4548.2	1723.7	4132.5	1233.5	2100.3	4902.5	155.46	543.01	1142.5	2548.6	326.19	22.138	3867.5	177.79	494.29	377.72	268.42	211.35	655.95	698.72	24.559	1144.6	1596.3	1918.7	1502.4	602.21	1078.9	326.7	1669.7	5.5344	728.81	707.02	4.4967	2208.6	6.2262	277.07	3389.1	88.897	57.42	743.34	476.65	3063.3	18.333	0.040836000000000004	0	377.03	104.81	212.81	86.821	2765.0	357.66	7.221	15578.0	69.52600000000001	485.99	16.141	503.12	1368.2	783.47	1462.8	228.64	408.16	2.7672	148.05	234.34	0.068217	0.011851	0.041533	5007.6	40.816	15.716	2001.4	250.09	1431.3	9936.0	454.17	214.11	283.29	5520.2	1977.9	634.73	181.94	0.036061	358.01	48.08	93.04700000000001	3.4589999999999996	149.08	0.16104000000000002	0.029725	874.78	272.92	938.08	2238.0	84.74600000000001	2712.1	27.185	14.527999999999999	168.45	55.343999999999994	1	0.068161	378.42	322.73	6176.8	453.82	0.48149	183.67	0.84952	24.559	76.098	322.03	175.37	877.9	86.12899999999999	437.56	1	-1	0	0	-1	-1	1	1	-1	-1	-1	1	5.3165
TCGA-49-4510	LUAD_1	0	13.41	89.719	68.96600000000001	2639.8	5497.1	818.65	175.29	4612.4	42.417	41403.0	713.92	105.05	11637.0	839.46	17.324	59.706	95.147	669.22	30.013	11868.0	19.157	201.68	26.82	122.92	9.5785	1883.6	60.983000000000004	23.945999999999998	4234.0	645.91	6117.8	157.03	53.64	194.44	41.736999999999995	145.28	2707.5	156.45	45.977	91.316	3281.6	47.254	101.53	204.98	38.953	13.091	83.97200000000001	11.494000000000002	228.29	50.128	0.043144999999999996	0	130.27	62.898999999999994	66.922	18.838	490.42	11731.0	0.0	107.13	610.47	1121.7	12.034	68.445	42.912	115.26	1829.2	318.97	288.31	572.8	2129.6	12.481	0.07145800000000001	0.017777	0.052671	3916.7	56.193999999999996	178.46	1195.1	570.24	82.695	189.66	1094.8	702.43	191.89	2483.4	151.66	22.35	47.573	0.03753	588.44	257.34	3534.2	377.71	84.611	0.12045	0.042201	318.01	757.66	1241.7	960.09	89.719	1945.2	38.745	31.609	103.45	222.22	0	0.029823000000000002	412.52	445.4	5186.8	550.77	0.07712999999999999	542.15	4.4028	8.3014	216.47	507.66	355.05	2055.6	12.133	21.711	0	1	-1	0	-1	0	-1	1	1	-1	1	1	37.321
TCGA-49-4512	LUAD_4	0	70.715	803.23	604.92	6621.1	8201.4	9.9923	128.36	3564.9	239.73	19750.0	2096.8	259.03	37330.0	495.16	139.11	257.49	1023.1	435.82	17.679000000000002	15888.0	25.365	370.1	1578.0	214.45	41.507	1231.5	5667.9	289.78	1826.3	2246.7	7227.5	358.61	215.99	539.59	77.225	299.77	418.91	401.23	140.66	136.05	3049.2	209.84	655.65	1385.9	21.522	8.455	196.77	115.3	1018.5	223.67	0.10107000000000001	0	423.52	670.25	59.063	3232.1	14245.0	10226.0	1.6616	430.81	19.985	1256.7	25.075	114.3	183.41	276.71	2375.1	2153.0	2259.0	35.357	2970.0	57.464	0.19584000000000001	0.021845	0.09028	3596.5	129.13	128.85	189.85	1249.8	13.835	153.73	548.04	1686.4	508.84	446.58	35.357	133.74	66.10300000000001	0.06916900000000001	3601.8	239.81	13477.0	165.26	1960.0	0.15554	0.11033	509.61	1712.5	1993.1	823.21	701.77	3069.6	35.045	146.04	109.15	168.33	0	0.21541	402.77	544.2	9900.9	1252.1	0.12802	256.73	9.9698	185.24	518.83	400.46	285.17	1807.1	14.604000000000001	38.431999999999995	0	0	1	1	0	1	0	1	1	-1	1	1	2.3059
TCGA-49-4514	LUAD_2	1	296.1	2737.6	3975.5	839.32	2648.0	347.36	2708.5	2813.3	1058.0	16616.0	374.14	907.42	3755.9	1084.7	590.56	1407.0	2945.7	408.57	9.1813	1804.9	42.846000000000004	213.85	212.7	45.906000000000006	125.48	1540.8	89.51700000000001	13.007	999.99	533.28	3612.8	775.54	794.95	1449.9	123.4	350.42	293.8	781.94	1182.1	6.886	1370.3	17.598	368.78	397.09	92.57799999999999	48.967	420.04	450.65	3364.9	12.242	0.10857	0	169.09	110.94	1376.9	58.913000000000004	1442.2	491.2	1.609	280.57	195.1	861.51	48.471000000000004	188.17	1182.3	915.07	630.45	130.07	160.67	35.96	1660.3	115.24	0.11064	0.03193	0.10284000000000001	1344.3	18.363	42.638999999999996	10715.0	364.96	788.83	1954.8	1146.1	183.63	182.09	1791.9	349.65	469.01	82.632	0.075072	142.31	296.1	1133.1	10.710999999999999	68.094	0.094886	0.053283000000000004	563.88	146.13	1729.1	1816.4	112.47	1878.9	35.196999999999996	19.128	87.22200000000001	49.732	1	0.071906	231.06	325.17	4872.2	434.58	0.44938	296.1	1.0056	16.067	226.47	517.98	189.75	464.42	83.397	180.56	0	-1	0	0	-1	0	0	0	1	0	0	1	124.46
TCGA-49-6742	LUAD_2	0	191.65	2299.0	1438.5	1381.1	1694.3	43.251000000000005	1846.4	2770.3	641.77	45258.0	365.4	322.89	4866.5	1180.1	512.83	574.94	846.38	870.25	21.625999999999998	3427.3	7.4571	145.51	61.894	29.828000000000003	344.52	2596.6	3.7286	20.88	2374.3	317.67	3926.9	220.47	727.07	1053.0	75.056	224.46	445.19	242.36	563.76	29.828000000000003	1257.3	32.811	220.73	1919.5	173.0	8.9485	800.15	674.87	1343.8	6.7114	0.10363	0	170.77	211.78	8554.9	644.29	265.03	2281.1	2.2168	288.59	302.01	320.66	12.092	345.68	493.76	805.37	950.04	62.64	104.4	42.506	297.54	89.314	0.1045	0.022207	0.094942	1937.4	13.423	118.3	12450.0	522.0	97.68799999999999	160.33	905.29	470.54	154.36	2633.9	123.79	408.65	112.6	0.20553000000000002	85.757	29.083000000000002	1478.8	13.423	808.35	0.091146	0.059789	717.38	343.77	856.08	504.85	23.116999999999997	969.15	38.089	18.643	13.423	131.99	1	0.11148	464.58	477.26	6085.8	590.6	0.25935	1119.3	3.6275	0.0	139.45	923.94	752.42	331.84	128.26	145.41	0	-1	1	-1	1	-1	-1	-1	0	1	1	0	337.23
TCGA-49-6743	LUAD_2	0	322.3	2825.8	2572.4	4462.8	519.26	27.671999999999997	4.3407	2796.0	1041.0	12189.0	1974.0	397.72	10595.0	235.93	519.96	1465.0	1023.9	224.09	143.79	7497.0	58.6	279.75	1158.4	88.443	352.14	902.43	3539.3	17.363	6697.2	702.12	1342.9	234.75	638.09	830.71	116.21	304.39	332.07	234.4	199.13	30.385	1741.7	122.63	49.376000000000005	690.72	40.152	18.991	1013.0	562.13	928.38	26.587	0.071787	0	550.19	200.76	76.374	2493.8	2938.0	1476.4	6.8085	115.75	4.3407	982.64	58.613	182.92	191.8	540.42	1427.0	550.73	2271.8	45.578	338.58	127.37	0.13716	0.021816	0.11302000000000001	14108.0	30.385	73.71	352.69	402.06	147.59	1145.4	105.26	586.0	123.17	3836.1	156.27	606.08	123.17	0.0773	1927.3	85.73	698.86	89.52799999999999	238.2	0.10722999999999999	0.07226	412.91	858.38	1236.6	2121.5	280.52	1311.4	29.601999999999997	12.48	28.758000000000003	190.99	1	0.090702	574.61	815.52	4720.0	502.44	0.44797	1106.3	1.1841	46.663000000000004	89.52799999999999	253.93	273.47	975.04	97.124	468.26	0	-1	1	0	0	-1	1	-1	-1	-1	1	-1	0.6457
TCGA-49-6744	LUAD_1	0	48.371	493.89	601.83	13690.0	6312.1	39.205999999999996	93.177	4270.9	166.0	5694.9	2143.1	75.35600000000001	10505.0	326.88	178.7	241.85	237.27	631.37	68.737	13888.0	122.2	266.25	728.11	136.46	46.843	1562.7	2526.5	177.19	5406.8	1843.7	2381.4	573.3	197.05	536.66	30.02	564.15	2942.0	71.283	103.36	106.92	3073.8	143.58	357.94	458.25	127.29	47.352	205.19	160.39	592.16	74.847	0.09049	0	738.29	422.1	128.28	651.22	2703.8	6908.4	0.73556	106.21	30.041	644.09	13.24	108.75	100.31	278.0	2020.4	1225.6	1157.8	162.42	2951.6	26.064	0.14668	0.025453	0.102	6078.4	238.8	32.659	1950.1	2411.9	264.77	204.68	722.5	1386.0	881.37	1338.6	291.24	94.195	51.426	0.07724600000000001	1719.5	724.03	6743.9	212.32	2740.8	0.09663	0.0589	696.54	2797.9	2139.0	831.47	340.63	2260.7	31.482	78.411	158.86	310.08	0	0.074032	631.37	497.96	8968.4	1090.1	0.12627	164.46	1.1769	72.811	630.35	357.43	387.98	1357.9	37.169000000000004	102.34	0	-1	-1	0	-1	1	1	1	0	-1	1	-1	0.5855
TCGA-49-6745	LUAD_3	0	108.11	1309.6	1224.1	27572.0	5699.3	73.71	78.624	8918.9	376.28	3938.5	1721.9	91.89200000000001	10684.0	180.45	628.84	708.11	658.97	118.43	847.17	6948.9	608.35	229.44	1219.2	1386.7	132.19	1679.5	3682.1	98.772	4710.6	2352.3	1598.5	403.35	542.51	955.77	78.084	544.96	907.12	271.75	300.25	34.889	3956.3	333.17	1502.7	929.24	114.99	112.04	451.6	384.27	1326.8	53.563	0.096453	0	1518.4	558.23	135.92	1913.5	13353.0	4121.4	1.8122	444.78	8.3538	526.78	8.0257	119.63	173.79	459.46	2295.8	654.54	1183.3	85.012	6696.8	43.288000000000004	0.24306	0.31316	0.12965	7468.3	109.58	60.063	227.52	810.32	221.13	201.97	175.43	818.18	712.53	1352.8	269.78	268.31	76.167	0.092361	1877.6	265.36	1542.5	19.165	2661.9	0.19480999999999998	0.19459	768.06	3128.3	2863.4	435.38	174.45	1974.8	25.889	213.27	134.64	190.17	0	0.08568300000000001	1811.8	480.1	8711.5	1184.3	0.14506	246.19	4.6601	76.167	554.3	253.07	245.7	1079.6	57.494	323.67	0	-1	-1	1	-1	0	0	-1	-1	0	-1	0	0.0
TCGA-49-6761	LUAD_3	0	131.99	1543.5	1380.8	19014.0	5325.8	3.6664	10.265999999999998	5236.3	461.7	14219.0	2277.5	219.98	9875.0	240.93	335.51	621.82	3200.0	26.398000000000003	334.37	42446.0	1547.9	1885.6	529.42	1459.9	71.861	501.61	87.259	8.7993	1493.7	2603.1	913.66	1424.6	338.04	1071.3	44.51	624.75	164.99	915.12	288.91	16.132	4214.9	1888.9	227.31	1044.2	36.664	49.861999999999995	453.9	218.51	1211.4	11.732000000000001	0.22724	0	756.0	949.59	116.27	4181.1	5338.0	775.07	2.2318	462.62	1.4665	310.17	27.951	135.54	119.6	414.3	2131.6	139.32	180.38	28.598000000000003	5711.5	58.581	0.12209	0.037486	0.11834000000000001	6128.7	97.525	103.41	81.393	582.95	1042.0	194.32	27.131	1311.1	305.04	203.85	442.16	142.25	131.26	0.077862	203.12	286.71	811.73	232.45	680.48	0.10263	0.25392	1213.6	547.75	574.15	972.32	186.98	2995.5	56.965	21.265	126.86	93.126	0	0.07294500000000001	2106.7	1336.8	9362.4	1092.6	0.12755	630.61	4.4636	19.065	329.24	203.12	69.661	912.19	59.395	121.72	0	0	0	0	-1	1	0	-1	0	-1	-1	1	0.0
TCGA-49-6767	LUAD_3	1	244.38	3627.8	1129.6	8982.8	1916.0	0.5917	0.5917	6455.0	650.41	1304.6	2102.4	511.24	10459.0	755.09	1035.8	938.46	6635.5	7.6923	208.28	7046.8	833.14	376.66	371.6	1011.2	183.43	528.06	1303.5	18.935	3178.1	4376.3	505.92	506.26	1111.2	1313.0	88.462	438.46	2.9586	686.98	704.14	5.9172	5195.9	63.31399999999999	110.65	671.6	58.58	300.59	685.21	611.83	2315.4	11.243	0.07063	0	856.21	192.31	77.88600000000001	668.05	44154.0	197.63	3.1829	22.842	0.5917	478.11	67.214	113.3	595.62	1153.2	1007.1	529.59	437.87	6.5089	1810.7	81.71	0.12922999999999998	0.021213	0.08644500000000001	8038.5	82.249	9.923	201.18	218.94	648.52	462.13	12.425999999999998	1215.4	342.6	3570.4	528.4	398.23	160.35	0.069578	1020.7	346.75	414.2	9.4675	1553.8	0.10268	0.069436	1043.8	1053.2	1270.4	631.36	156.81	2246.0	16.476	26.035	168.05	87.574	0	0.092825	2285.8	718.34	10032.0	756.8	0.5352100000000001	1021.3	0.93614	34.319	140.24	560.36	29.586	3061.5	75.74	327.22	0	0	0	1	-1	-1	1	0	1	0	0	1	0.5917
TCGA-49-AAQV	LUAD_5	1	106.28	854.51	1460.0	5490.2	2829.9	6.5606	704.93	2399.5	219.5	13418.0	866.98	289.32	15538.0	386.48	342.35	437.59	864.03	209.94	83.319	6415.2	110.22	270.75	238.48	865.34	80.695	2462.2	351.97	36.411	1265.5	800.72	4490.4	628.16	456.94	930.29	154.67	307.69	129.57	694.76	486.79	23.618000000000002	1439.7	66.918	57.405	559.94	42.316	27.881999999999998	347.71	311.3	1489.9	37.067	0.06338099999999999	0	252.58	234.54	190.35	1865.8	4472.0	2306.0	3.2292	95.686	21.978	1087.7	23.454	181.36	132.55	430.37	1462.0	328.68	332.62	40.02	1675.2	86.478	0.114	0.014256999999999999	0.082496	3728.4	69.214	24.134	143.35	525.83	86.927	263.41	520.58	799.4	272.26	816.79	98.081	210.27	85.943	0.06391799999999999	433.98	179.76	1503.0	170.57	238.15	0.090281	0.068319	643.92	442.18	1676.2	521.57	96.76799999999999	2552.4	81.92	25.258000000000003	91.52	113.17	0	0.07549299999999999	458.58	654.75	4351.0	971.29	0.087993	888.3	0.8497899999999999	30.179000000000002	328.36	381.17	224.04	480.23	41.004	127.28	0	-1	-1	1	0	1	-1	0	0	-1	0	1	4.2283
TCGA-49-AAR0	LUAD_2	1	136.84	1339.1	2194.8	2335.2	5651.0	409.02	3567.2	2353.5	459.55	81014.0	783.34	316.31	9882.5	832.62	338.78	323.75	1311.8	258.8	28.26	8062.5	52.553000000000004	248.33	189.39	123.45	113.04	1523.7	101.14	98.166	1895.4	1083.8	8143.3	504.29	679.72	993.55	206.55	339.12	1028.3	693.6	555.28	58.998000000000005	1699.1	35.201	477.94	236.99	144.77	43.133	172.53	280.12	1335.7	20.823	0.05612999999999999	0	196.33	215.67	96.01700000000001	164.1	853.74	2352.5	1.2206	127.96	719.38	1103.6	19.732	148.29	302.21	532.47	430.84	376.8	359.94	344.57	1877.0	92.697	0.077051	0.013885	0.10529000000000001	2318.3	114.03	68.758	3248.4	676.75	234.01	202.78	582.05	717.9	1084.8	4340.6	380.76	237.48	128.9	0.056775	290.53	97.67	5196.3	325.24	3507.7	0.066012	0.047839	365.39	899.36	1970.8	287.56	160.63	2072.9	70.99600000000001	50.074	130.39	96.182	1	0.29982	313.83	418.94	6762.0	888.45	0.10449000000000001	230.54	1.4240000000000002	4.4621	911.25	587.51	376.3	880.52	60.982	101.14	1	-1	-1	1	-1	1	1	1	1	-1	1	1	9.9504
TCGA-49-AAR2	LUAD_2	0	279.03	1400.7	2255.2	1148.9	1561.6	855.66	1320.3	1165.0	1158.9	70997.0	455.36	1097.6	7490.6	999.77	614.8	783.89	1183.6	368.12	15.467	1757.7	64.96300000000001	219.96	135.5	76.1	202.31	4764.6	199.84	32.791	967.64	499.91	5721.1	492.35	694.8	1116.8	260.08	567.96	51.971000000000004	2024.4	1938.4	9.2805	844.52	11.136	43.309	243.15	43.309	27.223000000000003	421.95	415.76	1270.8	12.993	0.077158	0	105.8	113.22	5282.6	6.8057	697.16	1299.3	2.5778	1907.3	2231.0	1403.8	23.398000000000003	818.54	701.97	562.4	397.2	142.92	301.92	32.172	423.81	298.0	0.073167	0.008788299999999999	0.06339600000000001	1851.1	37.74	23.993000000000002	5976.0	329.15	245.0	526.51	1884.5	201.69	293.26	2767.4	113.84	603.23	140.44	0.35720999999999997	238.2	3.0935	230.16	29.698	45.165	0.078287	0.047351	339.05	76.718	595.8	2105.4	283.36	892.3	26.372	29.079	87.855	31.553	1	0.045374	165.81	196.13	4724.4	903.3	0.4207	342.76	0.7931600000000001	6.8057	486.3	937.33	301.31	3652.2	82.287	269.75	0	-1	0	0	0	0	0	0	1	0	0	1	1399.0
TCGA-49-AAR3	LUAD_3	1	274.39	3128.9	2811.0	25197.0	1796.2	10.453	12.195	3625.4	588.36	1201.0	3324.9	486.93	8127.2	197.8	656.09	1042.7	1832.8	28.746	406.79	6367.6	1144.6	1835.9	891.99	764.81	281.36	1950.9	1853.7	21.776999999999997	2742.2	1992.2	344.95	1376.9	1586.2	1903.3	234.98	1035.7	59.233000000000004	1209.1	1186.4	15.679	1911.2	81.882	60.105	2415.5	149.83	533.1	482.58	652.44	2934.7	50.523	0.089162	0	599.3	864.98	58.522	1495.6	14750.0	1000.0	2.0065	318.36	3.4843	601.92	33.107	188.26	533.18	940.77	1288.3	566.2	1257.0	22.648000000000003	2455.6	243.28	0.16752999999999998	0.0068265	0.16967000000000002	4533.1	157.67	4.6818	366.73	902.44	1076.7	1618.5	83.624	860.63	346.69	1786.6	1226.5	714.29	148.96	0.07136100000000001	873.69	678.57	657.66	36.585	1918.1	0.073664	0.07814199999999999	1888.5	2119.3	1409.4	1042.7	145.47	5186.9	54.843	12.195	187.28	130.66	1	0.088115	438.15	470.38	9351.9	622.82	0.39637	189.02	1.6721	49.652	404.18	481.71	218.64	1672.5	192.51	479.09	0	0	0	1	0	-1	0	0	0	-1	0	1	0.0
