OV	Labels	N:GEXP::FN1:2335:	N:GEXP::SPARC:6678:	N:GEXP::MARCKSL1:65108:	N:GEXP::TNFSF13B:10673:	N:GEXP::TGFBI:7045:	N:GEXP::C1orf116:79098:	N:GEXP::TGFB1I1:7041:	N:GEXP::VCAN:1462:	N:GEXP::CTHRC1:115908:	N:GEXP::C3AR1:719:	N:GEXP::CDH11:1009:	N:GEXP::IFI30:10437:	N:GEXP::STMN1:3925:	N:GEXP::COL1A1:1277:	N:GEXP::CXCL10:3627:	N:GEXP::COL3A1:1281:	N:GEXP::CTSS:1520:	N:GEXP::ARHGAP15:55843:	N:GEXP::AIM2:9447:	N:GEXP::TFEC:22797:	N:GEXP::GIMAP4:55303:	N:GEXP::GPC6:10082:	N:GEXP::TNFRSF19:55504:	N:GEXP::MARCKS:4082:	N:GEXP::LCP2:3937:	N:MIR::hsa-miR-21-5p:Corrected:	N:GEXP::SLC7A7:9056:	N:GEXP::TRAF3IP3:80342:	N:GEXP::MLLT11:10962:	N:GEXP::C10orf81:79949:	N:GEXP::PRICKLE1:144165:	N:GEXP::COL5A1:1289:	N:GEXP::SFRS13B:135295:	N:GEXP::COL1A2:1278:	N:GEXP::MMP2:4313:	N:GEXP::SLC31A2:1318:	N:GEXP::TCF7L1:83439:	N:GEXP::AEBP1:165:	N:GEXP::MMP28:79148:	N:GEXP::SRGN:5552:	N:GEXP::C1QTNF6:114904:	N:GEXP::SAMSN1:64092:	N:GEXP::EVI2A:2123:	N:GEXP::CD86:942:	N:GEXP::THBS2:7058:	N:GEXP::INHBA:3624:	N:GEXP::TNFAIP8L2:79626:	N:GEXP::RAB31:11031:	N:GEXP::PDCD1LG2:80380:	N:GEXP::WIPF1:7456:	N:GEXP::MCART6:401612:	N:MIR::hsa-miR-150-5p:Corrected:	N:GEXP::CALD1:800:	N:GEXP::FAP:2191:	N:GEXP::PLEK:5341:	N:GEXP::CD53:963:	N:GEXP::CD68:968:	N:GEXP::C21orf63:59271:	N:MIR::hsa-miR-7702:Corrected:	N:GEXP::TIMELESS:8914:	N:GEXP::HTRA1:5654:	N:GEXP::DNMT3A:1788:	N:GEXP::FBN1:2200:	N:GEXP::HAVCR2:84868:	N:GEXP::PTPRC:5788:	N:GEXP::GPR12:2835:	N:GEXP::CLEC2B:9976:	N:GEXP::AGFG2:3268:	N:GEXP::GSDMC:56169:	N:MIR::hsa-miR-29a-3p:Corrected:	N:GEXP::PTGER2:5732:	N:GEXP::SP140:11262:	N:MIR::hsa-miR-942-5p:Corrected:	N:GEXP::TYMP:1890:	N:GEXP::ANTXR1:84168:	N:GEXP::TRO:7216:	N:GEXP::FCER1G:2207:	N:GEXP::COLEC12:81035:	N:GEXP::TNFRSF14:8764:	N:GEXP::TNFRSF13C:115650:	N:GEXP::APOL3:80833:	N:GEXP::BGN:633:	N:GEXP::PTMS:5763:	N:METH:cg00497251:ANKMY1:TssU98:Shore	N:MIR::hsa-miR-152-3p:Corrected:	N:GEXP::GALNT5:11227:	N:GEXP::PROM2:150696:	N:GEXP::SPATS2:65244:	N:GEXP::SALL2:6297:	N:GEXP::CD80:941:	N:MIR::hsa-miR-361-3p:Corrected:	N:GEXP::CLEC7A:64581:	N:GEXP::SPSB4:92369:	N:MIR::hsa-miR-449c-5p:Corrected:	N:GEXP::TRPM4:54795:	N:GEXP::TMEFF1:8577:	N:METH:cg20935106:TAPBPL:TssU10:NA	N:METH:cg06537829:UBB:TssU137:Island	N:GEXP::SDS:10993:	N:GEXP::RND1:27289:	N:GEXP::C17orf104:284071:	N:GEXP::MEIS3:56917:	N:GEXP::TMEM119:338773:	N:GEXP::MURC:347273:	N:METH:cg09067967:UGDH:TssU103:Island	N:GEXP::MPP2:4355:	N:GEXP::CHSY1:22856:	I:CNVR::ADAMTS20:80070:	N:GEXP::MOBKL2C:148932:	I:CNVR::CTHRC1:115908:	I:CNVR::MIR4254:100423028:	I:CNVR::HAVCR2:84868:	N:GEXP::ANKRD33:341405:	N:GEXP::RIPK3:11035:
TCGA-25-1322	OV_3	18178.0	15983.0	2436.4	120.94	3534.2	644.57	368.09	1738.2	749.08	464.3	1386.5	4595.1	5670.8	81204.0	1315.0	29088.0	2198.5	40.336	23.409000000000002	106.37	469.99	129.59	327.92	2575.2	383.17	2726.7	352.58	34.29	81.416	1153.3	185.38	4162.4	18.866	38726.0	4762.5	182.19	300.61	5234.9	32.369	1590.1	296.96	147.29	134.29	290.98	1822.6	47.513000000000005	92.646	1204.7	45.507	699.32	4.1884	183.6	3306.1	245.74	447.48	721.11	3597.5	829.1	5.1285	1580.2	3890.6	1154.6	806.04	413.43	404.49	98.851	164.73	1229.1	53.33	9870.0	474.71	67.488	3.2823	1666.6	1924.1	219.66	703.54	470.21	2197.9	3.9234	441.7	4202.9	9785.5	0.13333	17.847	34.468	1797.2	513.48	297.31	28.574	447.82	187.8	6.1473	0.20514000000000002	1193.9	187.67	0.06689400000000001	0.063468	258.24	75.219	10.534	99.637	145.51	37.957	0.069163	50.823	616.21	1	637.35	1	0	-1	1.3299	531.19
TCGA-25-1323	OV_1	12681.0	33718.0	7752.5	36.428000000000004	1798.1	600.43	472.84	3199.6	793.52	188.84	1806.7	3808.9	10137.0	116600.0	256.91	31359.0	594.05	8.8471	9.5556	30.665	177.49	85.34899999999999	607.6	1265.7	130.77	2451.2	105.75	12.503	342.92	97.084	203.27	6413.4	105.08	59427.0	4202.9	106.7	1309.4	10827.0	33.634	727.38	514.67	48.373000000000005	68.895	93.51100000000001	1121.2	89.111	37.513000000000005	1136.7	14.186	543.6	29.844	118.43	3428.6	232.36	165.54	259.8	1811.2	223.64	1.0966	1367.9	4860.4	1695.1	1090.6	135.46	121.25	22.095	94.01299999999999	1045.0	5.3111	2446.3	154.47	17.419	5.8485	429.69	3518.1	1056.9	390.98	148.74	755.53	31.576	160.93	12643.0	9177.8	0.13224	63.42	33.497	1874.2	848.95	1450.0	4.1239	251.67	36.525999999999996	134.97	0.9138299999999999	745.95	207.11	0.33124000000000003	0.56434	97.18299999999999	64.244	29.589000000000002	96.551	181.35	41.771	0.10343	344.96	812.42	1	336.37	0	-1	0	38.146	274.18
TCGA-25-1329	OV_4	39290.0	40077.0	4592.1	70.585	6071.8	99.56299999999999	828.47	3128.3	1590.5	404.08	2078.2	3139.6	4091.9	162620.0	203.07	76685.0	1128.1	47.185	12.392000000000001	115.47	391.99	172.7	278.52	2311.7	315.86	3270.3	309.28	62.007	73.292	233.68	588.95	9449.7	20.043	70261.0	8186.0	206.01	228.92	11524.0	61.06100000000001	921.49	955.06	114.16	183.7	256.1	4582.7	170.85	68.72800000000001	1803.0	31.107	746.97	5.045	360.75	3276.2	519.99	450.93	729.56	3340.9	158.78	5.8531	944.35	3241.9	581.52	1631.2	389.34	478.88	33.876	118.4	788.85	9.2921	2994.4	211.74	72.204	3.0391	918.82	4148.6	508.73	653.24	800.35	463.09	6.0451	241.23	12176.0	11394.0	0.094069	15.083	52.809	1270.6	487.2	1127.6	20.381	317.42	131.96	4.9816	0.45024	668.04	140.36	0.054395000000000006	0.54884	243.65	22.56	66.203	900.4	569.22	11.448	0.012228	209.0	852.23	0	484.68	1	1	1	1.0605	66.97800000000001
TCGA-25-1623	OV_4	128150.0	69465.0	9345.1	280.81	5912.0	633.31	1196.5	8682.2	5742.4	710.38	3401.9	10090.0	6127.8	234270.0	2601.8	98296.0	3620.1	115.35	68.012	346.04	752.51	384.67	611.75	4181.9	891.42	3798.6	868.34	134.52	192.2	184.75	475.15	17240.0	74.295	104260.0	14867.0	453.8	2168.6	34453.0	86.84100000000001	4203.9	883.14	415.15	613.98	751.58	12068.0	1183.0	115.75	3176.7	278.6	1923.9	7.3649	5593.6	9342.1	1160.9	882.49	1787.5	6463.3	372.94	28.662	1083.1	3384.3	1594.6	5137.0	810.53	1614.2	12.3	394.14	417.05	15.648	11591.0	188.14	175.64	7.1655	2918.2	6540.7	251.76	1507.3	813.59	1093.2	27.804000000000002	640.49	21814.0	6682.6	0.1267	25.975	103.82	745.32	731.01	325.08	119.22	783.28	590.25	46.216	0.0	744.68	225.63	0.072162	0.11542000000000001	439.01	37.18	23.896	318.96	520.16	30.176	0.01242	96.82	1732.3	0	514.79	1	0	0	9.9048	352.17
TCGA-25-1625	OV_2	11377.0	17045.0	2533.2	108.25	3154.4	4407.0	410.75	796.78	261.97	660.27	1802.3	4242.6	2270.6	61480.0	435.1	17013.0	1949.6	60.378	22.334	115.56	424.14	154.2	61.608000000000004	1717.5	374.62	1359.6	399.37	61.486999999999995	112.39	2249.2	171.47	3397.1	10.883	33849.0	3146.1	229.03	606.83	7581.1	51.31399999999999	1775.3	244.5	174.3	225.55	321.88	1006.4	30.69	125.7	972.02	39.518	620.04	5.9773	480.36	3824.9	74.029	619.53	978.62	2895.1	1136.8	0.26716	480.72	4711.7	964.14	1308.2	403.1	543.0	1035.0	165.61	1382.3	231.23	7908.6	1986.4	34.249	2.6716	1068.9	2423.9	138.84	882.87	202.69	1539.0	2.7198	3231.6	5570.4	4918.3	0.12088	5.8776	9.7231	11121.0	258.13	162.39	8.7451	257.28	384.99	0.34583	0.8014899999999999	1815.6	64.789	0.11904	0.06492200000000001	122.43	7.707000000000001	4.6132	101.28	120.05	8.0222	0.030492000000000002	14.829	1137.1	-1	489.78	1	0	1	0.551	234.0
TCGA-25-1626	OV_4	165740.0	136280.0	5268.6	192.88	9931.1	248.25	1642.1	13005.0	5974.7	1039.6	6243.6	4879.6	3926.0	576320.0	1212.3	254220.0	3249.2	128.19	39.211	253.67	742.75	589.01	799.4	5192.8	726.95	6646.2	751.82	144.48	405.95	127.91	968.78	48736.0	37.312	215820.0	31624.0	367.48	946.57	64514.0	136.72	2611.1	2339.7	270.19	653.62	484.45	21345.0	1299.3	131.67	4647.6	120.42	2104.8	38.141	5829.3	14919.0	1795.0	903.87	1434.2	5058.9	308.15	5.6467	1168.6	11088.0	1756.1	9889.3	652.99	1545.0	18.113	324.18	535.09	8.0694	7610.9	275.11	113.89	2.8234	2478.6	11670.0	896.3	899.12	1132.2	928.19	27.473000000000003	485.05	32917.0	9482.8	0.13939000000000001	65.87899999999999	218.59	1398.2	1494.8	652.17	35.084	541.15	563.74	41.513000000000005	0.0	1433.4	431.69	0.065491	0.043836	319.62	57.185	33.383	566.9	1264.7	40.025	0.018003	175.37	1924.2	1	674.37	-1	0	-1	7.531000000000001	305.18
TCGA-25-1627	OV_1	12015.0	12581.0	5782.9	31.028000000000002	1619.6	63.543	141.09	559.16	376.42	164.48	592.35	1475.3	3795.4	24820.0	282.78	9869.5	910.69	21.455	7.3615	44.383	145.44	48.11600000000001	161.16	1313.8	126.96	5381.2	201.62	18.319000000000003	195.28	70.885	489.67	1651.3	32.027	13897.0	1157.7	119.15	776.29	3957.6	10.229	766.42	86.775	50.903999999999996	75.197	115.01	791.32	29.557	39.336999999999996	604.9	11.994000000000002	358.42	4.0314	388.84	2934.8	82.225	257.86	365.39	1535.8	392.32	2.4669	2264.6	2159.7	3222.8	683.58	163.29	229.01	3.1561	68.33	518.28	4.2524	7423.4	41.606	30.405	5.2421	664.96	1063.5	84.89399999999999	361.58	261.21	299.25	74.368	466.49	4689.0	9254.2	0.057621000000000006	18.81	8.0734	1241.9	1182.6	1519.1	4.4457	529.14	59.54600000000001	22.833000000000002	0.30835999999999997	184.2	162.3	0.19119	0.76856	125.27	34.258	11.47	24.206999999999997	58.813	11.838	0.002712	67.08800000000001	877.56	1	572.99	1	-1	0	31.406	56.326
TCGA-25-1628	OV_4	86515.0	74214.0	10996.0	156.39	5320.8	78.85300000000001	998.58	6097.9	4835.6	577.48	3471.1	4417.2	10383.0	280560.0	2084.1	141590.0	2588.1	84.631	42.461999999999996	242.3	741.22	557.49	699.33	3985.7	624.72	4428.4	603.27	129.06	347.57	18.475	1143.8	21904.0	115.69	132720.0	15122.0	294.43	936.78	36917.0	103.74	1866.8	1356.0	205.6	330.06	363.76	9552.8	441.7	98.75200000000001	3059.7	116.91	1703.0	35.316	2467.9	9959.8	1205.2	621.16	1190.8	3599.5	226.84	19.198	1892.7	5172.0	1818.4	4565.9	535.6	1223.0	6.0424	282.54	1051.8	3.6207	3878.5	112.48	101.83	2.5788	1708.7	8443.7	1099.0	753.59	751.93	456.32	6.694	494.15	19309.0	6520.7	0.12099000000000001	41.261	105.11	811.49	1046.9	1287.5	28.994	398.86	266.6	101.13	0.28654	792.43	694.11	0.058613	0.060618	274.56	59.871	53.717	279.32	652.95	65.334	0.0070985	171.01	1784.6	1	417.14	1	1	0	34.501999999999995	246.97
TCGA-25-1630	OV_3	10458.0	15450.0	8540.6	109.93	6543.8	279.72	447.35	1182.2	480.2	827.63	2336.8	7042.1	5439.2	28168.0	745.58	11623.0	3273.5	101.19	26.425	303.47	566.0	54.808	205.66	4391.7	876.02	2399.9	650.2	79.395	64.281	726.03	156.34	2366.3	49.65	18007.0	2188.9	317.56	170.99	3476.1	54.533	4346.2	349.95	315.51	534.4	440.67	525.41	12.694	264.34	1384.6	36.792	1057.2	3.4939	614.52	2096.1	95.075	1188.4	2292.7	5216.9	545.34	0.81973	966.7	3668.9	600.29	544.98	741.46	975.9	3.6567	279.62	493.22	3.9441	10790.0	140.12	54.602	13.389000000000001	1106.2	1818.2	275.61	1925.9	384.72	1670.4	22.938000000000002	237.44	8769.7	13531.0	0.09303600000000001	12.842	16.776	943.1	443.03	665.52	17.762999999999998	920.28	401.32	1.3775	3.8254	879.11	139.8	0.075326	0.059908	294.37	107.77	5.5116	23.839000000000002	116.12	8.0388	0.069983	33.967	889.5	0	423.95	-1	0	-1	3.3513	515.28
TCGA-25-1631	OV_2	3119.4	13095.0	1919.4	21.93	1667.2	247.25	361.11	462.66	275.3	164.44	812.8	1320.5	3017.3	22076.0	250.85	8015.1	972.91	20.021	6.2065	40.841	235.38	55.397	345.17	1538.1	151.59	3231.5	171.56	16.207	122.66	2293.6	287.92	1542.5	59.173	14540.0	1261.9	81.568	399.08	3568.8	30.344	937.08	197.52	54.687	89.016	84.3	262.98	5.5251	46.394	991.51	11.979000000000001	439.51	4.5136	304.49	2576.1	8.0871	198.38	372.49	1344.9	520.06	2.0634	945.37	1927.1	758.83	486.0	126.77	140.46	78.442	38.721	1173.2	6.6101	11760.0	854.42	7.6895	2.9477	348.99	1640.8	801.59	364.47	257.95	459.31	9.7077	228.79	7746.3	8156.4	0.11712	27.413	4.2238	3902.1	630.63	683.87	2.947	270.6	41.347	3.4366	0.29477	694.78	67.225	0.069234	0.063113	52.93600000000001	21.343000000000004	28.99	32.554	43.305	3.1260000000000003	0.079569	58.603	761.44	0	455.5	0	-1	1	5.704	274.5
TCGA-25-1632	OV_1	4615.4	14600.0	6332.0	11.937000000000001	1221.5	447.55	363.35	366.67	307.15	50.256	315.15	442.76	6515.9	28989.0	101.02	11199.0	156.99	10.197000000000001	1.3598	7.4928	63.917	121.02	355.67	1677.1	53.902	772.08	142.39	8.2466	207.94	9.5096	8401.1	1967.2	50.89	15452.0	2891.8	51.332	1524.0	2029.0	315.51	285.16	243.21	19.249000000000002	11.776	29.744	330.0	23.191	6.8278	227.52	2.6031	216.08	9.0808	55.448	1613.3	25.596	63.138999999999996	90.19200000000001	396.15	214.59	2.9972	697.21	1253.2	1734.2	260.58	35.766	45.79600000000001	3.6023	14.277999999999999	478.93	4.216	3988.7	23.813000000000002	9.2678	1.1989	176.56	1055.1	743.97	112.38	120.41	58.376999999999995	9.4825	46.47	2453.0	6981.3	0.07724500000000001	8.9916	11.017999999999999	398.16	1108.6	1971.5	2.155	662.08	17.317	11.716	0.0	366.0	465.29	0.51547	0.2195	33.978	33.067	10.242	21.643	30.496	16.525	0.06847	66.547	829.99	0	368.74	-1	-1	0	45.78	254.36
TCGA-25-1633	OV_4	110610.0	87294.0	6516.0	130.9	7548.3	1909.1	1049.9	5747.9	3985.3	585.09	2652.4	4718.8	5813.5	251770.0	1162.3	126380.0	1608.7	55.938	20.176	113.4	430.88	449.2	837.85	5928.2	523.37	1844.0	981.96	90.385	326.97	9.5331	493.01	19516.0	91.964	107450.0	12361.0	288.76	1228.9	30788.0	191.85	2350.7	1271.3	226.88	315.76	405.52	11030.0	679.75	78.262	2951.5	108.43	1100.7	18.62	2643.0	12382.0	1265.4	572.73	1024.1	3677.5	278.76	9.0514	822.75	7990.2	1680.6	2459.9	478.69	830.25	0.46729	118.89	294.94	3.0571	6207.4	67.488	100.07	2.8091	1298.0	9183.8	1388.3	884.54	397.56	373.55	4.2019	274.02	29434.0	6793.2	0.1394	20.912	104.15	1415.1	966.27	1055.1	40.895	309.0	256.89	14.355	1.2485	651.73	236.81	0.10247	0.058038	493.21	114.26	6.2188	209.8	354.48	17.878	0.014862	167.42	1244.7	0	254.05	0	-1	-1	0.772	307.44
TCGA-25-1634	OV_1	10168.0	9891.9	12457.0	4.3332	580.29	269.83	125.54	137.23	174.12	19.096	231.31	945.13	11298.0	12063.0	23.552	5079.3	142.66	2.4564	13.409	13.402999999999999	42.306000000000004	50.071000000000005	1329.1	1443.9	22.055	685.41	23.271	17.114	394.41	0.2906	2146.1	1294.6	156.72	11031.0	2329.9	17.303	6580.1	2327.0	38.292	234.52	262.82	5.9354	37.95	25.513	271.32	6.5241	5.6736	173.83	3.2456	393.62	7.5981	102.87	2951.5	5.9093	25.63	48.55	193.64	103.22	1.6772	1481.3	1330.4	2129.9	189.25	20.666	18.391	1.0290000000000001	36.125	522.16	0.0	10812.0	17.141	6.372000000000001	2.7953	118.51	816.63	565.89	85.569	15.425	60.931000000000004	73.70100000000001	22.424	2091.6	33179.0	0.12042	6.7088	0.39182	541.46	1078.0	1633.0	0.050099	114.61	15.727	16.8	0.0	243.7	869.11	0.51554	0.7998	47.735	16.3	27.237	7.3316	342.48	50.775	0.0057552	160.1	1011.7	1	257.13	-1	-1	0	15.245999999999999	26.285999999999998
TCGA-25-1635	OV_4	75129.0	57484.0	4580.7	99.469	4590.7	1017.9	839.99	5740.3	2766.8	606.46	2990.0	3606.5	4329.7	177620.0	3013.8	87299.0	1428.3	86.146	14.422	158.54	585.65	266.21	1109.1	4675.3	443.9	5490.0	487.62	107.97	107.34	2256.9	467.5	13523.0	41.448	91440.0	12899.0	257.11	510.1	22170.0	66.566	1130.5	1006.2	189.47	315.5	316.78	6455.8	330.74	141.35	5322.4	42.398999999999994	1002.3	17.026	3241.4	5111.0	741.6	503.31	960.46	3706.1	420.47	3.8524	1331.1	3917.2	676.77	3084.3	508.87	710.87	165.48	134.03	479.31	45.573	7897.0	522.35	67.05199999999999	5.3933	1770.4	7229.7	553.37	886.02	810.5	533.13	5.4279	463.43	18418.0	18244.0	0.085736	53.933	74.10300000000001	3960.5	448.21	521.83	21.633000000000003	446.88	255.76	11.7	0.0	357.52	185.39	0.074074	0.48251000000000005	342.65	12.477	6.2904	400.9	292.32	26.997	0.032688999999999996	75.617	846.24	1	812.17	1	1	-1	0.0	128.79
TCGA-25-1870	OV_1	4375.6	12172.0	7892.3	42.818000000000005	2420.1	102.62	148.25	503.67	277.96	454.63	516.98	9508.9	5563.3	37044.0	245.78	14029.0	3246.9	46.545	16.706	88.54799999999999	327.25	38.832	860.54	2334.1	290.01	2125.2	290.11	40.254	86.6	2.0782	131.86	2055.1	92.54299999999999	19744.0	2460.6	97.43299999999999	814.36	3783.8	67.598	1447.9	352.34	122.99	185.1	218.89	513.77	23.638	114.78	645.06	18.795	686.16	10.718	163.11	2654.3	50.162	356.03	626.62	1970.4	485.29	0.0	966.84	2702.4	1471.4	396.74	289.31	341.99	0.046484	134.86	1039.5	1.0979	8138.8	23.136999999999997	32.186	4.167	593.72	1502.8	1066.6	713.17	70.203	2121.5	12.923	210.59	5080.1	4903.3	0.13551	14.882	17.316	461.29	595.61	866.45	12.857999999999999	602.43	151.34	2.3607	9.8223	484.7	281.12	0.053886	0.10915	116.2	37.45	12.540999999999999	39.907	258.96	13.287	0.005287300000000001	42.428000000000004	828.99	1	569.61	0	0	-1	13.703	161.77
TCGA-25-1871	OV_1	1696.5	7871.5	18260.0	4.5054	582.7	94.902	96.03	86.274	100.5	8.6251	457.25	878.7	8658.9	17747.0	22.545	3802.4	249.51	1.3623	29.459	5.8333	72.433	114.05	1430.0	2690.4	20.324	267.72	231.67	12.880999999999998	265.07	0.98372	596.74	1357.1	213.98	9467.9	836.77	29.65	1935.0	3125.2	41.107	269.31	203.02	2.8739999999999997	8.9618	7.0953	200.46	20.08	8.0006	398.02	2.7666	427.81	32.635999999999996	125.02	1085.5	7.5294	20.607	26.017	222.71	58.86600000000001	1.2197	6626.2	620.04	2592.5	289.95	13.594000000000001	17.703	14.997	19.755	736.39	0.0	4126.5	8.6726	5.008	0.30491999999999997	41.93600000000001	1076.3	3050.2	47.673	43.777	311.22	49.055	41.687	2916.8	10615.0	0.2261	2.1344	6.2741	742.83	1725.8	8018.3	0.0	259.49	9.0322	73.029	0.0	420.43	468.51	0.14065	0.52451	72.416	81.385	45.075	16.656	246.4	48.8	0.0028958	308.48	1510.5	1	161.5	-1	-1	0	166.01	106.97
TCGA-25-2042	OV_4	175710.0	250500.0	3229.1	91.54899999999999	17990.0	1664.5	1545.5	18016.0	5709.1	397.47	7404.6	1892.4	1688.9	1080600.0	209.87	414330.0	1472.5	74.845	12.65	65.028	265.43	842.21	681.79	3752.5	320.57	8937.9	330.27	43.482	262.24	57.785	823.9	83185.0	17.795	386010.0	36283.0	277.68	659.06	51754.0	205.46	3531.4	2332.9	323.62	420.1	397.9	27023.0	1564.3	60.036	4681.5	84.538	1666.7	6.367999999999999	1712.5	18750.0	1978.2	590.72	799.58	2776.1	764.7	2.2115	493.72	9873.8	1104.4	9082.4	270.45	686.4	352.82	248.79	491.72	16.03	4478.7	963.8	33.141	5.8974	1365.4	9397.5	566.74	578.61	1310.0	438.68	13.312999999999999	229.31	60104.0	7114.6	0.14309000000000002	64.135	416.56	2333.9	415.07	370.65	29.381999999999998	301.14	165.19	23.135	3.6859	1514.4	163.43	0.12896	0.059294000000000006	622.95	20.666	4.6902	469.28	1431.4	22.737	0.0050716	70.758	2749.5	-1	593.89	1	0	0	0.43718999999999997	214.58
TCGA-25-2391	OV_2	4273.5	5144.0	10422.0	52.031000000000006	2922.1	1089.4	445.78	402.3	122.75	255.54	285.3	3309.0	3517.8	10085.0	1034.0	4126.6	1516.4	38.262	9.7121	80.058	239.03	26.085	517.66	1826.5	306.15	17289.0	245.98	45.831	89.649	1166.7	139.6	761.68	97.446	6728.4	946.47	161.75	294.03	1561.2	65.777	1902.9	327.22	128.75	119.26	230.16	302.07	15.662	75.712	920.85	14.027999999999999	516.46	3.8753	685.05	1724.2	14.802	356.92	684.03	1842.1	1151.0	0.8763	1661.4	1680.1	1152.2	158.61	302.41	370.43	57.144	71.233	1094.0	100.47	10141.0	48.872	76.895	15.116	1163.8	2200.9	598.26	754.6	125.69	1092.9	8.9955	505.37	1474.3	7413.8	0.12627	50.168	10.1	1844.0	781.73	730.62	21.65	604.21	152.72	3.9546	0.0	2117.4	136.47	0.065282	0.10489000000000001	399.25	59.623000000000005	3.8816	4.7004	28.845	8.7362	0.15122	78.413	1260.9	0	701.46	0	1	0	0.0	285.43
TCGA-25-2392	OV_3	9350.8	9416.9	4943.9	238.55	6965.5	266.7	153.9	467.62	434.78	1486.1	398.43	7449.2	3728.2	23071.0	2678.4	7655.5	3110.6	176.57	89.098	423.85	1315.5	72.795	174.0	3128.8	1164.2	11865.0	1010.4	156.13	79.84100000000001	18.1	406.41	1707.9	92.318	12267.0	1353.8	410.57	177.69	1594.0	24.427	5246.2	159.41	487.37	480.48	1117.0	613.83	19.775	415.88	1839.2	89.23299999999999	1407.2	6.4527	1147.4	2365.0	120.24	944.31	2787.2	6300.7	958.0	1.6099	1911.2	4282.7	650.58	344.46	1181.4	1359.0	259.62	130.23	379.04	451.12	9190.3	125.2	138.27	6.6007	2960.8	1242.9	340.25	2618.0	118.55	686.35	9.4114	552.73	6583.7	9764.2	0.13076	61.016000000000005	4.2425	4338.0	634.5	637.75	63.648	446.76	593.7	5.9086	0.16099000000000002	509.92	66.256	0.07180700000000001	0.43091999999999997	536.88	25.483	34.257	30.815	222.52	6.2620000000000005	0.16757	81.771	601.79	1	706.07	1	1	1	19.65	365.81
TCGA-25-2393	OV_1	19790.0	13898.0	12218.0	23.043000000000003	1143.2	160.74	245.18	1460.1	2345.5	200.72	648.68	2223.5	13191.0	32734.0	367.64	14454.0	759.48	14.359000000000002	1.4613	34.523	138.49	139.33	279.15	4703.3	341.14	6016.4	176.66	27.151	381.37	14.934000000000001	1778.9	2761.9	281.08	15513.0	1804.8	94.34899999999999	2039.1	3559.8	5.4804	1275.6	176.95	68.42699999999999	52.696999999999996	90.27600000000001	1231.8	49.731	32.698	664.54	19.579	422.32	192.8	508.59	1911.2	161.9	402.69	539.79	1932.1	332.08	2.9368	2001.0	1942.1	4683.3	463.4	121.73	245.47	0.9051899999999999	65.035	184.48	3.1257	7189.9	41.695	27.122	8.6378	529.86	2602.8	520.73	474.4	251.83	324.17	48.278	90.896	8973.4	20953.0	0.29745	35.933	16.134	827.42	1270.8	1059.6	6.1459	278.14	115.37	91.554	0.0	193.39	458.01	0.09704299999999999	0.29212	43.496	60.443999999999996	49.456	359.97	21.651999999999997	64.029	0.18875999999999998	155.96	1126.0	1	338.08	1	0	0	16.441	39.968
TCGA-25-2396	OV_3	14686.0	19615.0	5737.6	126.47	1663.9	210.83	516.9	1094.3	1325.4	403.98	594.21	4370.7	5571.3	38957.0	2736.4	19887.0	3524.7	37.254	29.075	104.71	440.05	46.14	423.45	2990.2	402.33	24299.0	1105.0	61.868	94.867	94.36399999999999	59.37	2764.6	88.436	21796.0	2906.1	215.42	141.77	5165.4	25.28	1490.6	258.75	141.65	158.0	263.85	1885.6	96.12	89.219	861.51	77.529	851.77	19.282	1746.1	3345.8	204.43	341.46	703.76	3413.0	797.96	10.333	2265.5	1448.6	506.79	714.87	228.21	447.05	15.677999999999999	217.45	1772.2	6.5355	15814.0	33.981	192.61	9.4722	2167.3	1479.7	1148.1	908.59	134.73	1320.8	8.9895	758.51	3938.1	19463.0	0.1593	99.602	27.088	295.47	451.86	678.11	15.538	1026.7	127.87	2.5811	2.0093	330.86	525.11	0.06740700000000001	0.088041	290.85	98.678	44.441	37.478	153.83	26.391	0.24581999999999998	49.431000000000004	486.7	1	502.04	1	-1	0	2.1553	744.38
TCGA-25-2397	OV_2	4300.4	6022.9	7385.0	60.631	2772.5	1483.5	355.31	342.74	2243.2	317.5	98.95700000000001	1731.9	6691.4	4478.9	233.26	4302.3	660.36	28.288	3.0366	93.821	242.44	78.432	168.17	769.23	211.5	5778.3	373.15	43.755	61.721000000000004	300.28	351.98	341.51	11.707	3248.9	1613.7	590.46	35.759	481.04	366.51	977.96	79.208	113.66	141.55	182.17	219.81	4.4402	77.821	704.06	14.127	313.0	2.3697	236.23	2461.2	5.1639	220.84	584.18	1658.6	1327.8	0.62661	271.34	4654.4	458.53	119.01	301.37	288.12	172.24	63.65	2090.2	283.61	26989.0	312.66	28.201999999999998	8.146	859.42	479.34	18.657	554.35	53.215	472.85	7.156000000000001	521.73	901.1	8682.3	0.11600999999999999	37.284	1.9672	3432.4	239.78	125.45	10.716	487.82	190.66	3.1388	0.0	1314.8	127.98	0.069287	0.052677	172.62	11.453	6.7071	13.432	38.366	11.110999999999999	0.26143	11.385	274.36	-1	501.02	1	1	1	6.6741	156.88
